Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours),Solar PV (Terawatt-hours),Other renewables (Terawatt-hours),Wind (Terawatt-hours),Nuclear (Terawatt-hours),Hydropower (Terawatt-hours)
Kazakhstan,KAZ,2013,140.50571203115885,117.16201368538108,421.6525117,0.000011,0.005011,0.005,0,7.731
Kazakhstan,KAZ,2014,142.99272376444193,131.06692911817927,476.533435,0.000049000000000000005,0.006729,0.006679999999999999,0,8.263
Kazakhstan,KAZ,2015,153.3127622024128,134.54857047853835,416.281894,0.046960499999999995,0.17924349999999997,0.13180699999999998,0,9.269
Kazakhstan,KAZ,2016,153.45975391624742,140.04133203368156,414.15072118607185,0.0868,0.35069999999999996,0.26204,0,9.294394520547947
Kuwait,KWT,1965,63.369712526315155,13.758290000000002,0,0,0,0,0,0
Kuwait,KWT,1966,61.912649466233454,14.793360000000002,0,0,0,0,0,0
Kuwait,KWT,1967,60.50901671923506,15.921470000000001,0,0,0,0,0,0
Kuwait,KWT,1968,59.170925564921404,17.13099,0,0,0,0,0,0
Kuwait,KWT,1969,57.88917395113256,18.43355,0,0,0,0,0,0
Kuwait,KWT,1970,56.665449948112396,21.317790000000002,0,0,0,0,0,0
Kuwait,KWT,1971,55.986820000000016,22.027220000000003,0,0,0,0,0,0
Kuwait,KWT,1972,60.883050000000004,26.02794,0,0,0,0,0,0
Kuwait,KWT,1973,57.894140000000014,29.156410000000005,0,0,0,0,0,0
Kuwait,KWT,1974,53.18399000000001,30.679940000000002,0,0,0,0,0,0
Kuwait,KWT,1975,42.39135000000001,33.622330000000005,0,0,0,0,0,0
Kuwait,KWT,1976,49.27631,40.44914000000001,0,0,0,0,0,0
Kuwait,KWT,1977,47.67137,44.10096000000001,0,0,0,0,0,0
Kuwait,KWT,1978,51.13710999999999,49.41587,0,0,0,0,0,0
Kuwait,KWT,1979,57.126560000000005,65.43038000000001,0,0,0,0,0,0
Kuwait,KWT,1980,48.75296000000001,42.612320000000004,0,0,0,0,0,0
Kuwait,KWT,1981,66.57012,49.03208000000001,0,0,0,0,0,0
Kuwait,KWT,1982,76.61844,38.47204000000001,0,0,0,0,0,0
Kuwait,KWT,1983,84.18957,42.24016,0,0,0,0,0,0
Kuwait,KWT,1984,88.63223,45.79894,0,0,0,0,0,0
Kuwait,KWT,1985,87.48086,43.961400000000005,0,0,0,0,0,0
Kuwait,KWT,1986,90.19065000000002,59.975910000000006,0,0,0,0,0,0
Kuwait,KWT,1987,89.07417000000001,50.03226000000001,0,0,0,0,0,0
Kuwait,KWT,1988,87.44597,71.59428,0,0,0,0,0,0
Kuwait,KWT,1989,88.13214,85.41072000000001,0,0,0,0,0,0
Kuwait,KWT,1990,38.006840000000004,43.85673,0,0,0,0,0,0
Kuwait,KWT,1991,40.54218,5.2335,0,0,0,0,0,0
Kuwait,KWT,1992,57.16145,27.423540000000003,0,0,0,0,0,0
Kuwait,KWT,1993,59.243219999999994,56.73114,0,0,0,0,0,0
Kuwait,KWT,1994,79.75854,62.48799,0,0,0,0,0,0
Kuwait,KWT,1995,82.38692,97.1105,0,0,0,0,0,0
Kuwait,KWT,1996,80.31678,97.36636,0,0,0,0,0,0
Kuwait,KWT,1997,87.2998185163205,97.02909000000001,0,0,0,0,0,0
Kuwait,KWT,1998,122.23938578338279,99.34346000000001,0,0,0,0,0,0
Kuwait,KWT,1999,136.59008451632047,90.43488,0,0,0,0,0,0
Kuwait,KWT,2000,137.29064569228493,100.48320000000001,0,0,0,0,0,0
Kuwait,KWT,2001,141.51827579987085,109.90350000000002,0,0,0,0,0,0
Kuwait,KWT,2002,153.116701032641,99.01782000000001,0,0,0,0,0,0
Kuwait,KWT,2003,181.5230107369053,115.34634,0,0,0,0,0,0
Kuwait,KWT,2004,206.85336014127296,124.55730000000001,0,0,0,0,0,0
Kuwait,KWT,2005,227.12412096456094,127.69740000000002,0,0,0,0,0,0
Kuwait,KWT,2006,205.81396460299186,130.8375,0,0,0,0,0,0
Kuwait,KWT,2007,207.73392251435953,126.65070000000001,0,0,0,0,0,0
Kuwait,KWT,2008,221.1558975980626,133.45425,0,0,0,0,0,0
Kuwait,KWT,2009,237.65677040221763,129.59716050000003,0,0,0,0,0,0
Kuwait,KWT,2010,243.55813992939906,151.98084,0,0,0,0,0,0
Kuwait,KWT,2011,236.7862025959512,174.9362606424939,0,0,0,0,0,0
Kuwait,KWT,2012,283.89374521250653,193.51717054016908,0,0,0,0,0,0
Kuwait,KWT,2013,263.7455953556432,195.88293461428586,0,0,0,0,0,0
Kuwait,KWT,2014,244.03334701369639,193.32064220577797,0,0.001625,0.001625,0,0,0
Kuwait,KWT,2015,259.0304130076408,223.32936726029337,0,0.0040625,0.0040625,0,0,0
Kuwait,KWT,2016,255.77420223478077,229.4855358155809,0,0.02770068493150685,0.02770068493150685,0,0,0
Lithuania,LTU,1965,,0,,,,,,
Lithuania,LTU,1966,,0,,,,,,
Lithuania,LTU,1967,,0,,,,,,
Lithuania,LTU,1968,,0,,,,,,
Lithuania,LTU,1969,,0,,,,,,
Lithuania,LTU,1970,,0,,,,,,
Lithuania,LTU,1971,,0,,,,,,
Lithuania,LTU,1972,,0,,,,,,
Lithuania,LTU,1973,,0,,,,,,
Lithuania,LTU,1974,,0,,,,,,
Lithuania,LTU,1975,,0,,,,,,
Lithuania,LTU,1976,,0,,,,,,
Lithuania,LTU,1977,,0,,,,,,
Lithuania,LTU,1978,,0,,,,,,
Lithuania,LTU,1979,,0,,,,,,
Lithuania,LTU,1980,,0,,,,,,
Lithuania,LTU,1981,,0,,,,,,
Lithuania,LTU,1982,,0,,,,,,
Lithuania,LTU,1983,,0,,,,,,
Lithuania,LTU,1984,,0,,,,,,
Lithuania,LTU,1985,100.91016291988444,40.79189776894015,9.45770208,0,0,0,9.479613,0.3933266
Lithuania,LTU,1986,84.43706401655753,40.87845882521377,11.007236760000001,0,0,0,9.8817784,0.3844878
Lithuania,LTU,1987,92.6580298128006,42.69624100695964,10.835298840000002,0,0,0,9.1835132,0.3623908
Lithuania,LTU,1988,89.0946734524672,44.514023188705515,10.923088672599235,0,0,0,12.8118406,0.3844878
Lithuania,LTU,1989,91.40555980336894,47.240696461324326,10.205696045695264,0,0,0,16.6522992,0.3844878
Lithuania,LTU,1990,87.36959042056063,54.414444,9.271436000000001,0,0,0,17.036787,0.414
Lithuania,LTU,1991,96.0980581366709,56.328742000000005,10.355352000000002,0,0,0,17.0014318,0.338
Lithuania,LTU,1992,50.505938238482386,32.18021,4.853199,0,0,0,14.6414722,0.311
Lithuania,LTU,1993,44.08261674796749,17.404295,4.3031,0,0,0,12.263835,0.393
Lithuania,LTU,1994,40.91723962059621,20.135019000000003,3.5727360000000004,0,0,0,7.7074336,0.452
Lithuania,LTU,1995,36.89861761517615,23.596107000000003,2.8540020000000004,0,0,0,11.821895,0.373
Lithuania,LTU,1996,38.326491653116534,25.226633,2.6225650000000003,0,0,0,13.943207,0.326
Lithuania,LTU,1997,37.948690000000006,23.287912000000002,2.1201490000000005,0,0,0,12.0251874,0.295
Lithuania,LTU,1998,43.682280000000006,20.397857000000005,1.8491700000000002,0,0,0,13.5587192,0.417
Lithuania,LTU,1999,35.878550000000004,21.084027000000003,1.578191,0,0,0,9.8641008,0.414
Lithuania,LTU,2000,27.58636,24.007809000000005,1.073449,0,0,0,8.418957,0.3393
Lithuania,LTU,2001,31.866200000000006,24.966121,0.9745940000000001,0,0.002,0,11.3622774,0.3255
Lithuania,LTU,2002,29.4239,25.241752000000005,1.571213,0,0.004,0,14.1464994,0.3532
Lithuania,LTU,2003,28.1446,27.380509000000004,2.0294350000000003,0,0.007,0,15.4855776,0.3251
Lithuania,LTU,2004,30.198458000000002,27.311892000000004,1.9619810000000004,0,0.0072,0.0012,15.101600000000001,0.4205
Lithuania,LTU,2005,32.29767300000001,28.806347000000002,2.1492240000000002,0,0.0088,0.0018,10.3376,0.4507
Lithuania,LTU,2006,32.637268999999996,28.545835,2.91913,0,0.0387,0.0137,8.651200000000001,0.3971
Lithuania,LTU,2007,32.43025500000001,33.635123,2.901685,0,0.1601,0.1061,9.8329,0.42060000000000003
Lithuania,LTU,2008,35.592452,30.191480000000002,2.4620710000000003,0,0.2001,0.1311,9.8937,0.4019
Lithuania,LTU,2009,30.584574000000007,25.372008,1.9573290000000005,0,0.2597,0.1577,10.8526,0.4243
Lithuania,LTU,2010,31.346339000000004,28.98196,2.40741,0,0.371,0.224,0,0.54
Lithuania,LTU,2011,30.322899000000003,31.619644000000005,2.7877110000000003,0.0001,0.6321,0.475,0,0.4799
Lithuania,LTU,2012,31.226549999999996,30.874161000000004,2.717931,0.0023,0.7604,0.5401,0,0.4223
Lithuania,LTU,2013,30.356625999999995,25.171972000000004,3.1273070000000005,0.0448,1.0045,0.6027,0,0.5212
Lithuania,LTU,2014,29.698368000000006,24.017113000000002,2.6458250000000003,0.073,1.1118999999999999,0.6391,0,0.3982
Lithuania,LTU,2015,32.500035000000004,24.041976777,2.121312,0.0733,1.3300999999999998,0.8102999999999999,0,0.3496
Lithuania,LTU,2016,34.784167,21.422505357000002,2.229896948513887,0.067,1.601,1.1,0,0.455
Malaysia,MYS,1965,26.574065029000003,0,0.17445,0,0,0,0,0.596619
Malaysia,MYS,1966,30.920019253000007,0,0.23260000000000003,0,0,0,0,0.707104
Malaysia,MYS,1967,31.553599556000005,0,0.13956000000000002,0,0,0,0,0.7380398
Malaysia,MYS,1968,32.022942162,0,0.13956000000000002,0,0,0,0,0.817589
Malaysia,MYS,1969,33.015825500000005,0,0.17445,0,0,0,0,1.0297202
Malaysia,MYS,1970,36.38236327688372,0.08141000000000001,0.18608000000000002,0,0,0,0,1.303723
Malaysia,MYS,1971,39.83399413953489,0.8287453585112048,0.47683000000000003,0,0,0,0,1.3125618
Malaysia,MYS,1972,44.26237358139535,1.1605040880557314,1.2095200000000002,0,0,0,0,1.2418514
Malaysia,MYS,1973,47.97082897674419,1.1605040880557314,1.1513700000000002,0,0,0,0,1.3081424
Malaysia,MYS,1974,47.80611572093024,2.419251477570314,1.1513700000000002,0,0,0,0,1.2948842
Malaysia,MYS,1975,50.410965255813956,2.9162497398468155,0.10467000000000001,0,0,0,0,1.2948842
Malaysia,MYS,1976,56.29677302325582,3.4717519172253373,0.11630000000000001,0,0,0,0,1.1843992
Malaysia,MYS,1977,64.08708795348838,3.1767428134130196,0.12793,0,0,0,0,0.9899456
Malaysia,MYS,1978,69.09875246511629,23.50423,0.27912000000000003,0,0,0,0,1.0650754
Malaysia,MYS,1979,83.7950154883721,29.249450000000003,0.39542000000000005,0,0,0,0,1.303723
Malaysia,MYS,1980,94.84023693274833,26.016310000000004,0.5815,0,0,0,0,1.6616944
Malaysia,MYS,1981,101.04303849439361,21.87603,1.08159,0,0,0,0,1.8384704
Malaysia,MYS,1982,105.52098233192405,27.53984,0.9885500000000002,0,0,0,0,1.76776
Malaysia,MYS,1983,112.97383229686648,38.59997,2.57023,0,0,0,0,2.0594404
Malaysia,MYS,1984,110.93077308817978,47.82256,2.7795700000000005,0,0,0,0,4.0702674
Malaysia,MYS,1985,110.60928509007991,46.18273000000001,3.70997,0,0,0,0,3.7697482
Malaysia,MYS,1986,105.88893797446968,71.66406,2.7563100000000005,0,0,0,0,4.0702674
Malaysia,MYS,1987,108.57277417071234,71.48961000000001,3.8030100000000004,0,0,0,0,4.9099534
Malaysia,MYS,1988,117.98845659440181,72.93173,3.0238000000000005,0,0,0,0,5.6037992
Malaysia,MYS,1989,122.00892069189419,83.51503000000001,13.921110000000002,0,0,0,0,5.2900218
Malaysia,MYS,1990,146.9145233150109,79.09563000000001,15.421380000000001,0,0,0,0,3.97746
Malaysia,MYS,1991,158.18049664982507,117.60256000000001,18.16606,0,0,0,0,4.441497
Malaysia,MYS,1992,173.04960004327378,125.58074,19.073200000000003,0,0,0,0,4.286
Malaysia,MYS,1993,190.60081082570204,125.51096000000001,15.944730000000002,0,0,0,0,4.853
Malaysia,MYS,1994,209.8638640324354,123.02214000000001,17.712490000000003,0,0,0,0,6.483
Malaysia,MYS,1995,219.45423554047767,134.59399000000002,19.41047,0,0,0,0,6.184
Malaysia,MYS,1996,240.12351325059618,158.55179,19.503510000000002,0,0,0,0,5.184
Malaysia,MYS,1997,277.63535522324554,195.80268000000004,18.863860000000003,0,0,0,0,4.134
Malaysia,MYS,1998,236.0000331805608,200.07089000000002,20.13153,0,0,0,0,4.457
Malaysia,MYS,1999,259.840531158884,225.1568,22.5622,0,0,0,0,7.552
Malaysia,MYS,2000,260.633465763269,278.78273,28.912180000000003,0,0,0,0,6.994
Malaysia,MYS,2001,271.0357291433102,268.66463,34.552730000000004,0,0,0,0,6.066
Malaysia,MYS,2002,302.7338018348585,271.92103000000003,42.35646,0,0,0,0,5.415
Malaysia,MYS,2003,320.62114815094264,295.49504,61.82508,0,0,0,0,5.09
Malaysia,MYS,2004,325.49106200910484,318.84808000000004,77.13016000000002,0,0,0,0,5.573
Malaysia,MYS,2005,325.65746465948763,365.37971000000005,80.11907000000001,0,0,0,0,6.007
Malaysia,MYS,2006,335.8805485953885,369.98519000000005,84.87574000000001,0,0,0,0,6.323
Malaysia,MYS,2007,358.3037913036431,371.47383,102.89061,0.000010101010101009983,0.000010101010101009983,0,0,5.957
Malaysia,MYS,2008,342.5638955621688,410.64367,113.76466,0.000010101010101009983,0.000010101010101009983,0,0,7.807
Malaysia,MYS,2009,339.904232422691,370.08986,123.54549000000002,0.000010101010101009983,1.5442206273259012,0,0,6.888
Malaysia,MYS,2010,340.41800456639174,309.88135,171.85651000000001,0.000010101010101009983,1.3515890483785336,0,0,6.354
Malaysia,MYS,2011,366.8627681218784,364.20508,171.79836,0.000010101010101009983,1.537545001010101,0,0,8.012
Malaysia,MYS,2012,382.75774689585353,371.40405000000004,184.70766,0.047,1.5486623999999998,0,0,9.18153
Malaysia,MYS,2013,406.41079762500135,421.83173000000005,175.22921000000002,0.141,1.2445899999999999,0,0,11.6912
Malaysia,MYS,2014,406.3321035083451,441.35850000000005,178.60191000000003,0.227,1.1448,0,0,13.446879999999998
Malaysia,MYS,2015,413.3679465059592,437.3430447900001,196.30277000000004,0.273,1.2196372205438069,0,0,15.45892
Malaysia,MYS,2016,422.04971649604005,450.5942724090425,231.4223955112,0.3254565885160394,1.4865543035160396,0,0,18.519762097399997
Mexico,MEX,1965,165.48327000000003,87.52222222222224,8.022222222222224,0,0,0,0,8.860897
Mexico,MEX,1966,171.67043000000004,92.13166666666669,8.556944444444447,0,0,0,0,10.16462
Mexico,MEX,1967,183.55629000000002,79.20694444444446,10.499444444444448,0,0,0,0,11.070597
Mexico,MEX,1968,201.12922000000003,84.85694444444447,11.006388888888893,0,0,0,0,12.6439034
Mexico,MEX,1969,211.79393,104.96000000000004,11.156944444444447,0,0,0,0,13.5498804
Mexico,MEX,1970,227.95963,107.09833333333336,12.512500000000005,0,0,0,0,15.003863
Mexico,MEX,1971,240.84567000000004,110.94694444444448,15.708611111111116,0,0,0,0,14.4558574
Mexico,MEX,1972,269.6531800000001,118.7030555555556,17.36166666666667,0,0,0,0,15.4192866
Mexico,MEX,1973,286.76091,131.44361111111115,18.612500000000004,0,0.161,0,0,16.2722308
Mexico,MEX,1974,330.4315600000001,138.32250000000005,20.562500000000007,0,0.463,0,0,16.7804618
Mexico,MEX,1975,371.59013000000004,140.5947222222223,23.61833333333334,0,0.518,0,0,15.1762196
Mexico,MEX,1976,412.2253500000001,138.14361111111114,18.125000000000004,0,0.579,0,0,17.2489182
Mexico,MEX,1977,425.35562,145.72472222222225,26.070000000000007,0,0.592,0,0,19.202293
Mexico,MEX,1978,483.2342974615823,183.25833333333338,27.181388888888897,0,0.598,0,0,16.2103592
Mexico,MEX,1979,519.3477675042687,222.61416666666673,26.70305555555556,0,1.019,0,0,18.0134744
Mexico,MEX,1980,574.476454351736,240.94416666666672,27.038055555555566,0,0.915,0,0,16.9218826
Mexico,MEX,1981,628.2663282982357,260.8866666666667,23.898888888888898,0,0.964,0,0,24.6204774
Mexico,MEX,1982,648.4167462919748,284.62805555555565,28.62111111111112,0,1.296,0,0,22.9013308
Mexico,MEX,1983,632.6491272253843,291.96055555555563,32.584166666666675,0,1.353,0,0,20.749083
Mexico,MEX,1984,674.8788572931134,295.67361111111114,32.67694444444445,0,1.424,0,0,23.6084348
Mexico,MEX,1985,703.7322399317018,301.13138888888903,35.421666666666674,0,1.641,0,0,26.2468166
Mexico,MEX,1986,706.7571056289131,267.63694444444457,39.05750000000001,0,3.394,0,0,20.0287208
Mexico,MEX,1987,741.1896733039273,271.81527777777785,37.77277777777779,0,4.418,0,0,18.34051
Mexico,MEX,1988,739.1582061980649,274.39361111111117,35.750555555555565,0,4.633,0,0,20.9788918
Mexico,MEX,1989,789.0363571143995,266.60777777777787,39.573333333333345,0,4.675,0,0.3712296,24.3995074
Mexico,MEX,1990,825.8175195560615,288.14628222222234,39.241111111111124,0.001,5.126000000000031,0.001,2.938901,23.5509826
Mexico,MEX,1991,860.8658119977235,305.573793888889,37.95500000000001,0.002,5.83551247537758,0.001,4.242624,21.9467404
Mexico,MEX,1992,870.1886569664204,305.34147611111115,38.382500000000014,0.003,6.369522980958685,0.001,3.9200078,26.3086882
Mexico,MEX,1993,867.0000776721685,311.2277777777779,43.29250000000002,0.004,6.504760669730839,0.001,4.9320504,26.4589478
Mexico,MEX,1994,946.8115119977234,330.23888888888894,52.31833333333334,0.005,6.228525400006962,0.005,4.242624,20.2717878
Mexico,MEX,1995,869.3471003699487,329.0777777777779,58.25861111111112,0.005,6.426443480664942,0.007,8.4454734,27.5284426
Mexico,MEX,1996,893.6761866306204,347.1250000000001,66.79972222222224,0.006,6.196555154300758,0.006,7.8797902,31.4484504
Mexico,MEX,1997,929.1178603471827,372.9805555555557,66.86416666666669,0.006,5.901246224556832,0.012,10.4607198,26.4368508
Mexico,MEX,1998,978.6672536027321,410.1222222222223,68.3477777777778,0.007,6.160586031724147,0.015,9.2630624,24.6204774
Mexico,MEX,1999,977.930036044394,404.863888888889,69.54750000000003,0.007,6.0840013131976365,0.017,10.0055216,32.71232
Mexico,MEX,2000,1025.0290074957315,427.1468375000001,76.18694444444448,0.007,6.3846451083388045,0.019,8.2245034,33.07488
Mexico,MEX,2001,1007.2478538106399,442.6929136111112,83.67358305555558,0.008,6.2734970453053185,0.018,8.728315,28.502
Mexico,MEX,2002,962.85533937862,486.61946777777786,140.1058005555556,0.008,6.100060368399868,0.021,9.7491964,24.951
Mexico,MEX,2003,988.0607527001242,536.9272116666668,103.3183727777778,0.008,6.976712538701905,0.019,10.553684210526374,19.88
Mexico,MEX,2004,1028.8611858453573,568.0098777777779,105.7197016666667,0.009,7.2908343359468155,0.02,9.193935357,25.206
Mexico,MEX,2005,1056.4270295092567,637.4265191666668,133.42952388888892,0.009,8.16551914,0.019,10.804906045,27.611468000000002
Mexico,MEX,2006,1042.8123221491726,696.6544847222224,143.1982858333334,0.01,7.542386849999999,0.045,10.866241099,30.394
Mexico,MEX,2007,1070.272351251922,663.6794019444445,131.58375027777782,0.009,8.507312840999997,0.2484,10.42072502,27.131
Mexico,MEX,2008,1065.7102985474019,693.8277786111113,117.54529972222224,0.019,8.170158096,0.255,9.80397628,39.233
Mexico,MEX,2009,1029.6658203024929,756.158136666667,119.74644888888892,0.027,8.170069263,0.596,10.5010789,26.793
Mexico,MEX,2010,1030.0781667970841,758.4453336111114,148.11875472222226,0.031,8.799049653,1.322,5.87924063,37.196
Mexico,MEX,2011,1050.2504090849875,801.8836372222223,171.3270394444445,0.041,8.803524462,1.3956,10.089195026,36.2668
Mexico,MEX,2012,1073.3192124995685,836.3712530555558,149.2660102777778,0.069,10.126935214,3.297,8.769598816,31.855
Mexico,MEX,2013,1044.6487051287343,871.6551375000004,148.22661000000008,0.106,11.613310778,4.18505,11.799869613,27.95813
Mexico,MEX,2014,993.4269797802773,908.7615497222225,147.93885027777782,0.221,13.783634289000002,6.426,9.677208057,38.891769999999994
Mexico,MEX,2015,981.4577958599053,911.9027547222225,147.6504530555556,0.246,16.432002465,8.744950000000001,11.577137865000001,30.89147
Mexico,MEX,2016,963.4304532194982,937.2446474725583,114.13815993997171,0.4242872208,18.192348541114775,10.555111320314778,10.5671742514,29.953573196855768
Middle East,,1965,513.8737898035048,39.01554985249696,2.5297085911367727,0,0,0,0,2.345857
Middle East,,1966,528.6419479093448,43.74399886559896,2.7708069070777332,0,0,0,0,2.5461166
Middle East,,1967,545.7939334641715,51.49555036854581,3.053044752691179,0,0,0,0,2.8287956000000003
Middle East,,1968,564.1893725648118,62.12823728234072,3.3570651666607247,0,0,0,0,3.0811522
Middle East,,1969,582.7112115433891,74.79516800829192,3.702176414539289,0,0,0,0,3.3959282
Middle East,,1970,602.6392540561243,102.48155796443694,4.072418933352125,0,0,0,0,3.57964
Middle East,,1971,634.2613927071321,112.6020791477442,2.8985449,0,0,0,0,3.7537712
Middle East,,1972,680.3801374355372,126.64192635825795,4.46437321,0,0,0,0,4.5680378
Middle East,,1973,733.4966216388926,154.52576564521294,7.541985220000001,0,0,0,0,3.7520978000000005
Middle East,,1974,780.4162775458748,162.71985906175794,8.19432355,0,0,0,0,4.8225214
Middle East,,1975,751.3979958896891,182.79064575432216,15.095484140000002,0,0,0,0,5.4434914
Middle East,,1976,859.3542581568812,198.0749848408811,14.882352759999998,0,0,0,0,6.330076200000001
Middle East,,1977,972.1884111980289,230.59726930205602,15.054686099999998,0,0,0,0,7.1023044
Middle East,,1978,1051.566752230336,251.67340590205316,9.252351170000003,0,0,0,0,9.8246192
Middle East,,1979,1194.9866466561812,339.8667596899563,13.28701914,0,0,0,0,9.631227
Middle East,,1980,1126.034989591053,341.3122545098913,14.000310299999999,0,0,0,0,9.6909674
Middle East,,1981,1229.9837217531283,370.682712857592,11.741648,0,0,0,0,10.187713399999998
Middle East,,1982,1347.8437046324887,413.3513602526803,22.22158056,0,0,0,0,10.589232599999999
Middle East,,1983,1486.1931690073502,422.977861252222,27.009151470000003,0,0,0,0,10.204231199999999
Middle East,,1984,1616.307481249867,544.6320356101152,31.156921190000002,0,0,0,0,10.3466464
Middle East,,1985,1710.1067005797534,587.7057081489312,32.740938820000004,0,0,0,0,10.1294182
Middle East,,1986,1703.2711929709503,705.392296250834,34.935961760000005,0,0,0,0,11.124594799999999
Middle East,,1987,1791.2099170388383,753.5281260304737,36.301928520000004,0,0,0,0,12.398349199999998
Middle East,,1988,1877.5964137824178,838.4486266113884,35.591428560000004,0,0,0,0,11.707955600000002
Middle East,,1989,1934.0599930205183,945.0170887209149,34.55459080000001,0,0,0,0,11.371340799999999
Middle East,,1990,1993.0400870903,1016.871006688145,35.826401080000004,0,0.001,0.001,0,10.2445878
Middle East,,1991,2105.8326068374636,1084.5642264416997,41.65612466,0,0.001,0.001,0,10.427105599999997
Middle East,,1992,2187.4695847551393,1237.1552283115216,47.13852992,0,0.001,0.001,0,12.939323400000001
Middle East,,1993,2280.2300807186807,1155.1247799301698,55.137725329999995,0,0.001,0.001,0,13.680234800000001
Middle East,,1994,2506.94555063512,1339.8555337783712,57.688923515120564,0,0.001,0.001,0,11.9170226
Middle East,,1995,2509.5635907573337,1475.4407350094589,61.44041183426474,0,0.001,0.001,0,12.1703492
Middle East,,1996,2538.721435179024,1588.1060107940202,72.34611483499998,0,0.001,0.001,0,11.813054000000001
Middle East,,1997,2592.6321367869373,1676.0633431596168,77.7435213145461,0,0.003,0.003,0,10.0622926
Middle East,,1998,2684.304388826812,1799.5962972835764,84.52491923331728,0,0.003,0.003,0,11.6063408
Middle East,,1999,2749.163169201575,1890.709286532985,82.57795909824809,0,0.038000000000000006,0.038000000000000006,0,8.8434782
Middle East,,2000,2819.0748351071056,1993.8496323459547,89.48134988409852,0,0.043,0.04,0,8.1436582
Middle East,,2001,2918.6176254337647,2191.00140377756,100.71499832689346,0,0.05210101010100998,0.047101010101009984,0,8.5524684
Middle East,,2002,2972.55719413583,2343.2417771334412,105.65513557201069,0,0.049,0.044,0,12.781405
Middle East,,2003,3080.994613464207,2457.6508326603202,110.28521753400003,0,0.048,0.041999999999999996,0,14.260872599999997
Middle East,,2004,3251.525770622744,2724.423855342592,112.0784317273107,0,0.067,0.061,0,17.876032799999997
Middle East,,2005,3470.687893069854,2922.5959333714122,114.04919133284076,0,0.08999999999999998,0.08499999999999999,0,22.595452199999997
Middle East,,2006,3594.3136123502604,3101.4614757928475,113.85613088648229,0,0.14400000000000002,0.138,0,29.361
Middle East,,2007,3718.7921966562476,3367.4715676218925,115.42565867531036,0,0.166,0.156,0,27.875
Middle East,,2008,3978.9527434471743,3634.870887363804,112.39980342044416,0.002544452054794521,0.22755455306489553,0.209010101010101,0,14.270432999999999
Middle East,,2009,4121.3910518853745,3758.975801020987,114.92180122443105,0.03615000000000001,0.326170202020202,0.239020202020202,0,12.261746965999999
Middle East,,2010,4223.163877943614,4150.423596013455,117.72337367041138,0.09291350000000001,0.348933702020202,0.176020202020202,0,17.817537924
Middle East,,2011,4322.820212298565,4221.992638152949,129.856803598774,0.216633,0.5491582525252525,0.2295252525252525,0.1031368421052639,18.85835668627787
Middle East,,2012,4529.310823845655,4344.245579996762,143.03136662309095,0.39977202739726025,0.723304198422582,0.21853217102532166,1.3982210526315881,22.317826346938773
Middle East,,2013,4636.148845428591,4608.815640455561,126.68267994239905,0.6604399999999998,1.1179652525252524,0.3875252525252525,4.098600000000028,23.970180120879117
Middle East,,2014,4749.271879988934,4823.103286507521,125.35379612491715,1.2573524999999997,1.7418777525252522,0.3695252525252525,4.357894736842136,21.136141648351646
Middle East,,2015,4800.852431630054,5167.008336268376,118.88306513938112,1.6688912259424658,2.314429037170044,0.5222624618275782,3.547,26.16867192626656
Middle East,,2016,4859.426974855622,5362.5829630941025,107.82949334973058,2.4607308500555747,3.2951093893961056,0.7103818876134071,6.235442105263222,20.8554410594946
Netherlands,NLD,1965,294.07618,15.000000000000004,103.05555555555559,0,0,0,0,0
Netherlands,NLD,1966,318.4759200000001,28.611111111111118,93.88888888888893,0,0,0,0,0
Netherlands,NLD,1967,325.6283700000001,50.55555555555558,90.2777777777778,0,0,0,0,0
Netherlands,NLD,1968,350.19093000000004,85.00000000000003,85.55555555555559,0,0,0,0.022097,0
Netherlands,NLD,1969,382.61537000000004,125.27777777777781,72.7777777777778,0,0,0,0.3181968,0
Netherlands,NLD,1970,424.6113,176.38888888888894,53.33333333333335,0,0,0,0.375649,0
Netherlands,NLD,1971,418.54044000000005,230.5555555555556,40.27777777777779,0,0,0,0.4154236,0
Netherlands,NLD,1972,465.8978000000001,300.0000000000001,34.44444444444445,0,0,0,0.331455,0
Netherlands,NLD,1973,480.20270000000005,333.6111111111112,35.000000000000014,0,0,0,1.1092694,0
Netherlands,NLD,1974,411.55081,355.0000000000001,33.33333333333334,0,0,0,3.0449666,0
Netherlands,NLD,1975,405.04963999999995,370.0000000000001,28.055555555555564,0,0.803,0,3.1024188,0
Netherlands,NLD,1976,455.6634,384.44444444444457,35.000000000000014,0,0.872,0,3.601811,0
Netherlands,NLD,1977,437.2414800000001,385.8333333333335,36.66666666666668,0,0.867,0,3.7078766,0
Netherlands,NLD,1978,446.1793727888844,386.6666666666668,41.94444444444446,0,1.211,0,3.5487782,0
Netherlands,NLD,1979,482.7569251120693,385.0000000000001,40.00000000000001,0,1.106,0,3.2438396,0
Netherlands,NLD,1980,451.15987015154195,351.94444444444457,46.38888888888891,0,1.024,0,3.9067496,0
Netherlands,NLD,1981,421.2441457170712,335.00000000000006,51.38888888888891,0,1.085,0,3.4427126,0
Netherlands,NLD,1982,366.40905623714497,320.00000000000006,59.444444444444464,0,0.265,0,3.623908,0
